name
FC Aarau
FC Aemme
FC Altstätten
FC Baden
FC Basel
AC Bellinzona
FC Prishtina Bern
Young Boys Bern
FC Biel-Bienne
SC Brühl
Etoile Carouge FC
FC Champel
Chur 97
FC Dardania Lausanne
SR Delemont
FC Echallens
SC Emmen
FC Gambarogno
Servette Genf
FC Genolier-Begnins
FC Haute-Ajoie
SC Kriens
FC Lancy
FC Langenthal
FC Stade Lausanne Ouchy
FC Lausanne-Sport
Le Locle Sports
FC Lugano
FC Luzern
AC Malcantone
FC Mendrisio
FC Monthey
Neuchatel Xamax FCS
Stade Nyonnais
FC Paradiso
FC Printse-Nendaz
FC Rapperswil-Jona
FC Regensdorf
FC Schaffhausen
FC Schattdorf
SC Schwyz
FC Signal
FC Sion
FC Solothurn
Besa St. Gallen
Dardania St. Gallen
FC St. Gallen
FC Subingen
FC Suhr
AC Taverne
FC Thun
FC Tuggen
FC Ursy
Vevey United
FC Wallbach
FC Wettswil-Bonstetten
FC Wil 1900
FC Winterthur
Yverdon-Sport FC
Zug 94
Zürich City
FC Zürich
Grasshopper Club Zürich
YF Juventus Zürich
