name
FC Aarau
FC Affoltern am Albis
FC Allschwil
US Arbedo
ASI Audax Friul
FC Basel
FC Bavois
AC Bellinzona
FC Bosporus
Young Boys Bern
FC Bischofszell 1913
FC Breitenrain
FC Bulle
Etoile Carouge FC
SC Cham
CS Chenois
FC Chiasso
Compesieres FC
FC Gambarogno
Servette Genf
FC Gland
FC Goldstern
FC Grand-Saconnex
FC Ibach
FC Köniz
FC Kreuzlingen
SC Kriens
FC La Chaux-de-Fonds
FC Stade Lausanne Ouchy
FC Lausanne-Sport
FC Linth 04
FC Littau
FC Lugano
FC Luzern
FC Meyrin
FC Muri
Neuchatel Xamax FCS
Stade Nyonnais
Italien Pertandingan
FC Portalban/Gletterens
FC Rapperswil-Jona
FC Rorschach
FC Rotkreuz
Sarmenstorf FC
FC Saxon Sports
FC Schaffhausen
FC Schoenberg
FC Schötz
FC Sion
FC Solothurn
FC St. Gallen
FC Sternenberg
FC Subingen
FC Thun
FC Wettswil-Bonstetten
FC Widnau
FC Wiedikon ZH
FC Wil 1900
FC Winterthur
FC Wittenbach
FC Wohlen
Yverdon-Sport FC
FC Zürich
Grasshopper Club Zürich
