count,name,leagues
3,Cape Town Spurs FC,RSA PL (3)
3,Mamelodi FC,RSA PL (3)
2,Cape Town City FC,RSA PL (2)
2,Royal AM FC,RSA PL (2)
1,Amazulu FC,RSA PL (1)
1,Maritzburg United,RSA PL (1)
1,Moroka Swallows FC,RSA PL (1)
1,Polokwane City,RSA PL (1)
1,Richards Bay FC,RSA PL (1)
1,TS Galaxy FC,RSA PL (1)
