count,name,leagues
7,Inter Escaldes,UEFA CONF (4)·UEFA CONF Q (3)
5,Santa Coloma,UEFA CL Q (4)·UEFA EL Q (1)
4,FC Santa Colom,UEFA CONF (4)
3,AC Escaldes,UEFA CL (1)·UEFA CONF (1)·UEFA CONF Q (1)
