count,name,leagues
10,Partiz.Tirana,UEFA CL (2)·UEFA CONF (5)·UEFA CONF Q (3)
6,KF Egnatia Rro,UEFA CONF (2)·UEFA CL Q (2)·UEFA CONF Q (2)
6,KF Tirana,UEFA CONF (4)·UEFA CONF Q (2)
4,Vllaznia Shkod,UEFA CONF (2)·UEFA CONF Q (2)
