count,name,leagues
21,Qarabag FK,UEFA CL (4)·UEFA EL (14)·UEFA CL Q (3)
7,Sabah FK,UEFA CONF (4)·UEFA CONF Q (3)
5,Zira FK,UEFA EL Q (2)·UEFA CONF Q (3)
4,Neftchi Baku,UEFA CONF (4)
2,FK Gabala,UEFA CONF (2)
1,Sumgayit FK,UEFA CONF Q (1)
