count,name,leagues
12,Zalg. Vilnius,UEFA CL (4)·UEFA EL (2)·UEFA CONF (2)·UEFA CONF Q (4)
9,FK Panevezys,UEFA CONF (4)·UEFA CL Q (4)·UEFA EL Q (1)
2,FA Siauliai,UEFA CONF Q (2)
2,FK Transinvest,UEFA CONF Q (2)
2,Zalg. Kaunas,UEFA CONF (2)
2,Zalgiris Vilnius,LIT 1 (2)
1,FC Hegelmann,UEFA CONF (1)
1,FK Riteriai,LIT 1 (1)
1,FK Zalgiris Kaunas,LIT 1 (1)
