count,name,leagues
2,KI Klaksvik,FRO 1 (2)
1,B36 Torshavn,FRO 1 (1)
1,EB/Streymur,FRO 1 (1)
1,HB Torshavn,FRO 1 (1)
1,Vikingur Gota,FRO 1 (1)
