names,code
Hamburger SV | Hamburg,GER
Juventus,ITA
Real Sociedad de Fútbol | Real Sociedad,ESP
Widzew Łódź | Widzew,POL
Aston Villa FC | Aston Villa,ENG
FC Dynamo Kyiv | Dynamo Kyiv,UKR
Liverpool FC | Liverpool,ENG
Sporting Clube de Portugal | Sporting CP,POR
Celtic FC | Celtic,SCO
PFC CSKA Sofia | CSKA Sofia,BUL
FC Dinamo Bucureşti | Dinamo Bucureşti,ROU
HJK Helsinki | HJK,FIN
Olympiacos FC | Olympiacos,GRE
SK Rapid Wien | Rapid Wien,AUT
R. Standard de Liège | Standard Liège,BEL
KF Tirana | Tirana,ALB
AFC Ajax | Ajax,NED
FC Avenir Beggen | Avenir,LUX
Berliner FC Dynamo | Berlin,GER
Beşiktaş JK | Beşiktaş,TUR
GNK Dinamo | Dinamo Zagreb,CRO
FK Dukla Praha | Dukla,CZE
Dundalk FC | Dundalk,IRL
Grasshopper Club Zürich | Grasshoppers,SUI
Győri ETO FC | Győr,HUN
Hibernians FC | Hibernians,MLT
Hvidovre IF | Hvidovre,DEN
Linfield FC | Linfield,NIR
AS Monaco FC | Monaco,FRA
AC Omonoia | Omonoia,CYP
Östers IF | Öster,SWE
Víkingur Reykjavík,ISL
Vålerenga Fotball | Vålerenga,NOR
