names,code
FC Barcelona | Barcelona,ESP
FCSB,ROU
RSC Anderlecht | Anderlecht,BEL
IFK Göteborg | Göteborg,SWE
Aberdeen FC | Aberdeen,SCO
FC Bayern München | Bayern,GER
Juventus,ITA
FC Lahti | Lahti,FIN
FK Austria Wien | Austria Wien,AUT
FC Porto,POR
Fenerbahçe SK | Fenerbahçe,TUR
Budapest Honvéd FC | Honvéd,HUN
AC Omonoia | Omonoia,CYP
Servette FC | Servette,SUI
Hellas Verona FC | Verona,ITA
FC Zenit | Zenit,RUS
AFC Ajax | Ajax,NED
Berliner FC Dynamo | Berlin,GER
FC Girondins de Bordeaux | Bordeaux,FRA
PFC Botev Plovdiv | Botev Plovdiv,BUL
Górnik Zabrze,POL
ÍA Akranes | ÍA,ISL
AS Jeunesse Esch | Jeunesse Esch,LUX
Linfield FC | Linfield,NIR
PAOK FC | PAOK,GRE
Rabat Ajax FC | Rabat,MLT
FK Sarajevo | Sarajevo,BIH
Shamrock Rovers FC | Shamrock Rovers,IRL
AC Sparta Praha | Sparta Praha,CZE
Vålerenga Fotball | Vålerenga,NOR
Vejle BK | VB,DEN
